,Combo,Year,"adolescent fertility rate (births per 1,000 women ages 15-19)",age dependency ratio (% of working-age population),"age dependency ratio, old","age dependency ratio, young","birth rate, crude (per 1,000 people)","fertility rate, total (births per woman)","gni per capita, atlas method (current us$)","hospital beds (per 1,000 people)","immunization, bcg (% of one-year-old children)","immunization, dpt (% of children ages 12-23 months)","immunization, measles (% of children ages 12-23 months)","immunization, pol3 (% of one-year-old children)","improved sanitation facilities, rural (% of rural population with access)","improved sanitation facilities, urban (% of urban population with access)","improved water source, urban (% of urban population with access)","labor force, female (% of total labor force)","labor force, total","life expectancy at birth, total (years)",newborns protected against tetanus (%),number of people who are undernourished,"people practicing open defecation, urban (% of urban population)",population growth (annual %),"population, female (% of total)","population, male (% of total)",prevalence of anemia among children (% of children under 5),"prevalence of hiv, female (% ages 15-24)","prevalence of hiv, male (% ages 15-24)","prevalence of hiv, total (% of population ages 15-49)","prevalence of tuberculosis (per 100,000 population)","primary completion rate, female (% of relevant age group)","primary completion rate, male (% of relevant age group)","public spending on education, total (% of gdp)",rural population,rural population (% of total population),rural population growth (annual %),"school enrollment, primary, female (% gross)","school enrollment, primary, male (% net)","school enrollment, secondary, female (% gross)","school enrollment, secondary, female (% net)","school enrollment, secondary, male (% gross)","school enrollment, tertiary, female (% gross)",tuberculosis case detection rate (all forms),"unemployment, female (% of female labor force)","unemployment, male (% of male labor force)",urban population,urban population (% of total),urban population growth (annual %),women's share of population ages 15+ living with hiv (%)
117,Central Europe and the Baltics,2012,2.0629395479054398,44.4452023448333,22.814157642253605,21.5471653409869,0.9976633197004311,1.4154341292566899,13057.3168141733,,95.94168709729601,96.69884613438921,96.61398067539541,95.3450081170698,,95.6433984053869,99.67005856892021,45.40261583089371,49720262.0,75.993488603453,,,0.0143678221891696,-0.229154983893395,51.6983057006136,48.3016942993864,26.893249522542398,,,,,96.45965,97.1087,,39347991.0,37.858152650661104,-0.340589179034012,99.40247,,96.58645,,97.87648,76.69899000000001,,10.1294734732439,9.85972671312459,64587327.0,62.141847349338995,-0.161144633766369,
118,Central Europe and the Baltics,2013,2.0062750045161897,45.1536558820778,23.4469411216847,21.6252600253447,0.958051754692527,1.37813213196902,13394.374622732901,,95.60614690997471,96.88158650194521,96.4292024642009,94.6160767069075,,95.7986851775091,99.67406944567101,45.4358529395191,49760313.0,76.3551629869809,,,0.0144112338524251,-0.21320183000739198,51.7029147908926,48.2970852091074,26.893249522542398,,,,,96.8358,97.19322,,39206235.0,37.802359602411705,-0.36026235748604996,99.17605999999999,,101.82392,,103.65509,75.6446,,10.273325762855901,9.90775119560094,64507491.0,62.1976403975883,-0.123609388572461,
119,Central Europe and the Baltics,2014,1.9519840025363897,46.010823388366205,24.1597172719376,21.773066990766896,0.978077790582008,1.37780775094772,13506.423468950201,,95.02056374559608,96.26563385052,95.30423793312191,94.7170286194795,,95.9191416907548,99.68346642987221,45.483300419216995,49712207.0,76.56332724654409,,,0.0144352666421492,-0.209757192601487,51.7071213072688,48.2928786927312,26.893249522542398,,,,,95.71696,96.10858,,39049850.0,37.7307170905411,-0.39887788256128004,98.58909,,91.08539,,90.42828,24.55404,,9.282220014097481,8.90870899573531,64446329.0,62.269282909458894,-0.0948137945715501,
120,East Asia & Pacific,1975,3.5209298774717395,77.6943922243514,7.53721291660415,69.5134517066914,2.5392269019158804,3.9429074037951,697.960041879736,0.191633947669615,87.60033493415449,84.3436522839533,84.00181194833314,86.40641457533908,52.847193309823,80.33950718235559,96.5410024251021,43.8600925828125,1128557636.0,63.4473330037086,,334300000.0,2.8812568639356804,1.92310040325224,49.293412048146,50.7065879518539,23.7224063121335,,,,0.282,,,,1061663057.0,74.4207067968647,1.75416385372553,103.97135,,40.01204,,51.876020000000004,2.6751400000000003,33.0,4.03468921434499,4.88170956942913,364906381.0,25.5792932031353,2.42051310763731,
121,East Asia & Pacific,1976,3.3182673967987197,76.5684856754502,7.65642991403067,68.3206534893449,2.31961640261553,3.6777617087481405,723.4881226657001,0.21282315074992703,87.60033493415449,84.3436522839533,84.00181194833314,86.40641457533908,52.847193309823,80.33950718235559,96.5410024251021,43.8600925828125,1128557636.0,64.0599845821183,,334300000.0,2.8812568639356804,1.68231229040241,49.2923760553845,50.7076239446154,23.7224063121335,,,,0.282,,,,1077185948.0,74.2625524802642,1.4621297122143302,107.98651000000001,,43.79985,,57.39846,2.87588,33.0,4.03468921434499,4.88170956942913,373324318.0,25.7374475197358,2.3068758011112998,
122,East Asia & Pacific,1977,3.09716104219391,75.1437348755752,7.76098723440037,66.82768473459821,2.23804385386327,3.45017780373304,783.524424409276,0.3304690169174065,87.60033493415449,84.3436522839533,84.00181194833314,86.40641457533908,52.847193309823,80.33950718235559,96.5410024251021,43.8600925828125,1128557636.0,64.6440037027573,,334300000.0,2.8812568639356804,1.5625627263258202,49.293356055885,50.706643944115,23.7224063121335,,,,0.282,,,,1091504095.0,74.0957865668657,1.3292177665875,106.81336999999999,,45.75073,,58.90375,3.07002,33.0,4.03468921434499,4.88170956942913,381594639.0,25.904213433134302,2.2153180495464,
123,East Asia & Pacific,1978,3.06396988593958,73.45666921786541,7.84959859727088,65.07919019969829,2.1740280331795003,3.2488408030841405,926.831266125049,0.3304690169174065,87.60033493415449,84.3436522839533,84.00181194833314,86.40641457533908,52.847193309823,80.33950718235559,96.5410024251021,43.8600925828125,1128557636.0,65.1701764308829,,334300000.0,2.8812568639356804,1.5301493147882,49.295359530745706,50.704640469254294,23.7224063121335,,,,0.282,,,,1102571142.0,73.7219589860101,1.01392629223255,104.11962,,45.66146,,56.7962,3.30059,33.0,4.03468921434499,4.88170956942913,393009222.0,26.278041013989895,2.99128494831919,
124,East Asia & Pacific,1979,3.0269939326440203,71.58463523404458,7.92173844429063,63.158060826300705,2.13891011695189,3.10098835636899,1123.5838077616302,0.3304690169174065,87.60033493415449,84.3436522839533,84.00181194833314,86.40641457533908,52.847193309823,80.33950718235559,96.5410024251021,43.8600925828125,1128557636.0,65.6627829119747,,334300000.0,2.8812568639356804,1.5337814728188202,49.297927492752706,50.702072507247294,23.7224063121335,,,,0.282,,,,1110397022.0,73.1271679793867,0.7097845845851078,103.47225,,43.5841,,54.359480000000005,3.58987,33.0,4.03468921434499,4.88170956942913,408049616.0,26.8728320206133,3.82698246200441,
125,East Asia & Pacific,1980,2.9930766118411603,69.62361118687271,7.979153233350769,61.1584881380198,2.14842172668083,2.9849619728390895,1277.36194458156,0.332347035897123,87.60033493415449,84.3436522839533,84.00181194833314,86.40641457533908,52.847193309823,80.33950718235559,96.5410024251021,43.8600925828125,1128557636.0,66.0780351467126,,334300000.0,2.8812568639356804,1.47932838157374,49.3014188545469,50.6985811454531,23.7224063121335,,,,0.282,,,,1117162349.0,72.5038870647644,0.609270996405826,104.08466,,39.905809999999995,,50.25327,3.7774400000000004,33.0,4.03468921434499,4.88170956942913,423668624.0,27.4961129352356,3.82772275418586,
126,East Asia & Pacific,1981,2.9568626302014698,67.4213133184889,8.06639764361639,58.8614211622711,2.3051263684478602,2.9073133996809704,1329.10520156536,0.24369782566121295,87.60033493415449,84.3436522839533,84.00181194833314,86.40641457533908,52.847193309823,80.33950718235559,96.5410024251021,43.8600925828125,1128557636.0,66.495232431285,,334300000.0,2.8812568639356804,1.5034969764583799,49.30553757803,50.69446242197,23.7224063121335,,,,0.282,,,,1123644166.0,71.84728533413642,0.580203674586954,104.38282,,37.39869,,48.19647,4.00056,33.0,4.03468921434499,4.88170956942913,440289889.0,28.1527146658636,3.92317581676758,
127,East Asia & Pacific,1982,2.92316562968509,65.39565639010611,8.135827615009331,56.7590743638161,2.37703850524139,2.8681172089562597,1283.08826494017,0.23829321372817205,87.60033493415449,84.3436522839533,84.00181194833314,61.806937732822,52.847193309823,80.33950718235559,96.5410024251021,43.8600925828125,1128557636.0,66.8852951867346,,334300000.0,2.8812568639356804,1.62117821131287,49.309531149355,50.690468850645,23.7224063121335,,,,0.282,,,,1131399028.0,71.19062076641409,0.6901528290407271,103.41345,,34.26497,,44.193090000000005,4.40247,33.0,4.03468921434499,4.88170956942913,457853906.0,28.809379233585897,3.98919381044429,
128,East Asia & Pacific,1983,2.9243195684722396,63.4937657094683,8.19083920881054,54.7899019924553,2.2268458618536604,2.84721157172177,1247.75516998536,0.24116977908587,42.71739208396121,47.005614398517295,56.7634062862911,60.7585931161355,52.847193309823,80.33950718235559,96.5410024251021,43.8600925828125,1128557636.0,67.2040828163784,,334300000.0,2.8812568639356804,1.59201276444389,49.3130111780229,50.6869888219771,23.7224063121335,,,,0.282,,,,1140281778.0,70.62550963605091,0.785112040948292,103.17286999999999,,33.434779999999996,,42.3366,4.60267,33.0,4.03468921434499,4.88170956942913,474264845.0,29.374490363949104,3.58431778891497,
129,East Asia & Pacific,1984,2.9337188148674604,61.69110538310579,8.23415722031628,52.9243130896394,2.18712522735215,2.8395072453887598,1284.66144895249,0.24552129912593598,59.2522748392231,57.434315495964896,61.678620048027,63.3943301309904,52.847193309823,80.33950718235559,96.5410024251021,43.8600925828125,1128557636.0,67.5339335912214,,334300000.0,2.8812568639356804,1.49140525579514,49.314737057764596,50.685262942235404,23.7224063121335,,,,0.282,,,,1147794736.0,70.04615275924189,0.65886854854223,103.94519,,33.48571,,42.028940000000006,4.9080900000000005,33.0,4.03468921434499,4.88170956942913,490831647.0,29.9538472407581,3.49315412572906,
130,East Asia & Pacific,1985,2.94943653443921,60.0234311293983,8.27015590462199,51.199698320513896,2.2385410071416203,2.83714732451155,1377.3696456147,0.32859099793769003,64.215712796312,64.9879838702539,68.8961439809227,69.95890803879021,52.847193309823,80.33950718235559,96.5410024251021,43.8600925828125,1128557636.0,67.8236994668668,,334300000.0,2.8812568639356804,1.51010017606757,49.3131579069331,50.6868420930669,23.7224063121335,,,,0.282,,,,1155436768.0,69.4626166239605,0.665801276161275,107.14335,,34.941140000000004,,43.396640000000005,5.14939,33.0,4.03468921434499,4.88170956942913,507956901.0,30.5373833760395,3.48902808216846,
131,East Asia & Pacific,1986,2.9679536857147797,58.9027744907265,8.32857849597113,50.0079066233026,2.3028571968716802,2.82150586000601,1577.88012327745,0.239672952880859,68.37784613138389,68.9380915514388,56.8561579222431,62.913601886974895,52.847193309823,80.33950718235559,96.5410024251021,43.8600925828125,1128557636.0,68.09688268712189,,334300000.0,2.8812568639356804,1.58871607048168,49.3077482654468,50.6922517345533,23.7224063121335,,,,0.282,,,,1163701990.0,68.8620759417315,0.7153331301986009,111.29946000000001,,36.1628,,45.18927,5.24495,33.0,4.03468921434499,4.88170956942913,526200576.0,31.1379240582685,3.59157931786815,
132,East Asia & Pacific,1987,2.9878505018409998,57.8571836057069,8.37511749620434,48.910860952586,2.3429197228149,2.7904874487246203,1917.2792107646899,0.3304690169174065,80.30336133315541,68.8340458361033,67.7167411456986,71.00520947414391,52.847193309823,80.33950718235559,96.5410024251021,43.8600925828125,1128557636.0,68.348185532785,,334300000.0,2.8812568639356804,1.65085830831666,49.2990969812524,50.7009030187476,23.7224063121335,,,,0.282,,,,1172455437.0,68.2488366555305,0.7522069288546899,114.6639,,38.518879999999996,,47.10281,5.44225,33.0,4.03468921434499,4.88170956942913,545457271.0,31.7511633444695,3.65957315105638,
133,East Asia & Pacific,1988,2.8874639650575697,56.9327811507053,8.42253692197422,47.942321396767,2.2693874970120502,2.73798821849877,2453.5734654352,0.3304690169174065,90.942577563874,84.2443967080642,82.2223961033871,84.4176628501905,52.847193309823,80.33950718235559,96.5410024251021,43.8600925828125,1128557636.0,68.5381186932434,,334300000.0,2.8812568639356804,1.63806412029648,49.28904572737311,50.71095427262689,23.7224063121335,,,,0.282,,,,1180912645.0,67.6295430137001,0.7213244728208679,115.90064,,39.55778,,48.40293,5.503480000000001,33.0,4.03468921434499,4.88170956942913,565236439.0,32.3704569862999,3.6261626806694403,
134,East Asia & Pacific,1989,2.7936137147642603,56.14275275226561,8.48625064009139,47.09810075595529,2.20055826908406,2.65514377134475,2640.0836841219502,0.24862973872065403,92.670885941152,87.55191473755171,85.5175405774942,87.1775934918836,52.847193309823,80.33950718235559,96.5410024251021,43.8600925828125,1128557636.0,68.7525701680221,,334300000.0,2.8812568639356804,1.57543845141446,49.279852566768206,50.720147433231794,23.7224063121335,,,,0.282,,,,1188342596.0,66.9959478735545,0.629170246542657,115.8337,,40.02613,,48.5278,5.7273,33.0,4.03468921434499,4.88170956942913,585410343.0,33.0040521264456,3.56910889108477,
135,East Asia & Pacific,1990,2.7067653169118904,55.450942997308296,8.57402844540921,46.3326700869423,2.1557588844024895,2.55396942274144,2752.5632457577804,0.23381441318913,94.2059185092674,90.44418393268579,89.47846599979789,91.0154701364903,41.816768501928294,76.11780242930459,95.9167811135897,44.1114360953489,947894517.0,68.9298095934232,,334300000.0,4.33988420588223,1.49732265609022,49.272489738119106,50.727510261880894,36.5973181354415,,,,0.357,,,,1194546493.0,66.349867771536,0.522062999414686,113.99375,,39.96526,,48.397079999999995,5.86681,28.0,4.03468921434499,4.88170956942913,605828599.0,33.650132228463995,3.48785364730053,
136,East Asia & Pacific,1991,2.62911412282618,55.3004780938264,8.70874448929296,46.0743120037696,2.0572921347245603,2.4389562691718503,2854.1276009555,0.24207397800713598,93.0169560353409,88.54094288143361,86.05853628321908,89.1533816341724,42.875292850215104,76.410699619837,95.9841350353143,44.035641040784206,961982233.0,69.1197911047175,,432600000.0,4.2149230510778395,1.41721979584928,49.2675710316709,50.7324289683291,34.148764185345996,,,,0.351,,,,1198862353.0,65.65636970116239,0.36129694618757896,111.81884,,41.74503,,50.216640000000005,6.1254800000000005,24.0,4.17257220554768,5.017121366283829,627102682.0,34.3436302988376,3.51156796412644,
137,East Asia & Pacific,1992,2.5591415965324,54.91389383715921,8.853709108653039,45.5610063773247,1.9561691963910999,2.31412202458948,3052.42178093425,0.24287955392033198,90.7490698400704,85.47739570830629,82.4751945962702,86.9550067750099,43.732605446643,76.29076826216951,95.9979254318731,43.922694616897004,977385956.0,69.28309363385729,,442400000.0,4.0102307130504,1.3051177193913799,49.2645889049362,50.7354110950638,31.9831207973838,,,,0.344,,,,1201332608.0,64.9435684713176,0.206049926734167,109.8609,,44.2909,,52.34195,6.37651,26.0,3.5908319115224803,4.39570592797529,648477369.0,35.056431528682396,3.40848279133974,
138,East Asia & Pacific,1993,2.46136881487455,54.421744441046,9.0100776161527,44.929135723357895,1.92764155877092,2.18768604582569,3315.17949027216,0.343485150472395,89.7662000910185,83.6475125625021,78.9021898709047,85.1149488178244,44.5769070118822,76.62978885663179,96.0209073168961,43.8824511904428,993617957.0,69.4609545748796,,431000000.0,3.93170237483222,1.24037350557551,49.263384188843496,50.736615811156504,30.2169182144242,,,,0.338,,,,1202625956.0,64.214732912802,0.107659443470283,107.60725,,46.41936,,54.34143,7.15545,24.0,3.74121542531063,4.47186739196163,670193418.0,35.785267087198,3.3487751520901603,
139,East Asia & Pacific,1994,2.3614096319844,53.954896705041,9.17767414386774,44.3167009394128,1.8908294704699897,2.0786032892026602,3626.60412347731,0.352672086660041,87.6250524804749,82.01065626115991,76.0414565324275,83.8682362956678,45.39400680373571,76.9153285286585,96.02864205071991,43.907234473180296,1009073642.0,69.6604367543344,,411600000.0,3.8804004871734907,1.2256491418507098,49.2636680895011,50.7363319104989,28.760710922550203,,,,0.332,,,,1203266281.0,63.466667869120904,0.0532439032107561,106.1589,,48.73229,,55.09868,8.02085,24.0,3.7764211408156196,4.50663475511675,692636436.0,36.5333321308791,3.34873745358091,
140,East Asia & Pacific,1995,2.25408833887438,53.5356220401169,9.3549536135966,43.749922848751,1.83622806382735,1.97797980056611,4058.31278926879,0.380120775072869,81.43959955845591,79.0242780885339,79.03285339596609,81.4913153672575,46.240916368085,77.2745383610284,96.0558203990027,43.9164406902623,1026044811.0,69.8406209854682,,386000000.0,3.74055636069561,1.20141410558251,49.265197591563904,50.734802408436096,27.384564868917998,,,,0.326,,,,1203101869.0,62.704306552887104,-0.0136638084683511,104.73616,,51.7888,,57.60646,8.85285,26.0,3.78630064101996,4.5366504115218405,715589100.0,37.295693447112896,3.3138112301097595,
141,East Asia & Pacific,1996,2.13168333723488,52.69419504762071,9.56313049416242,42.713340845890706,1.8115123456896103,1.8993265019165,4247.3493236228705,0.38032820083340296,86.1105954586913,81.9439136299981,83.4176381140203,84.632310814852,47.229590103345096,77.6112263058896,96.1610965085676,43.9285514539795,1045077671.0,70.1155367824716,,365500000.0,3.6499268430712597,1.16967710980489,49.2678945719921,50.7321054280079,26.520562207537303,,,,0.32,,,,1202233265.0,61.932184024887896,-0.0721970451863712,103.4696,,54.86561999999999,,60.24199,9.68368,27.0,3.8026699370722206,4.6387345595298495,738975960.0,38.0678159751121,3.26819679058833,
142,East Asia & Pacific,1997,2.00239732834722,52.0618230081515,9.77242875484868,41.8987367737668,1.76995583722356,1.8378509667829401,4138.84019622802,0.37109580971481,85.45764949104209,81.60310575281409,82.58326923722801,84.7734143210867,48.149129662755,78.0503598372404,96.20697647754672,43.896195889221794,1059277432.0,70.3955113423318,,354300000.0,3.56586913409177,1.13223027297184,49.271401074753,50.728598925247,25.5826526195323,,,,0.315,,,,1200788469.0,61.163674613611796,-0.12017601259768199,102.71245,,56.75265,,61.90241999999999,10.92036,27.0,3.9330438750513195,4.73534576030442,762449476.0,38.836325386388104,3.17649250727993,
143,East Asia & Pacific,1998,1.9969532306721802,51.44724962379729,9.976776292064919,41.1117626827703,1.6970409433564402,1.79461065789507,3608.6910099039796,0.339313245420256,84.97772582687199,81.8667763723573,83.0115505102577,85.8013426701275,49.091726078796704,78.4389356908051,96.24357901635571,43.9378186569404,1071946290.0,70.69055597213341,,348400000.0,3.40950357334352,1.08230574038366,49.275154301711595,50.724845698288405,24.558983782631103,,,,0.309,,,,1198296241.0,60.3822208289356,-0.20754929484586201,103.04939,,58.034659999999995,,62.24974,11.850010000000001,26.0,4.26407898609514,5.17288730442632,786222087.0,39.6177791710644,3.1179260722582,
144,East Asia & Pacific,1999,1.9809457213396602,50.623473790065695,10.164821030035199,40.123934992241296,1.62332797689415,1.7661128231703502,3572.4668145523797,0.37009990350676697,85.46848913234659,82.5616931815253,83.7926355869089,86.40641457533908,50.1039484247711,78.8954868798164,96.29495775104841,43.9356764291609,1088542984.0,71.016384516747,,344000000.0,3.30910589156393,1.00487584464193,49.278081472495096,50.721918527504904,23.7203192332232,,,,0.303,,,,1194514644.0,59.5914814997493,-0.315581145180275,103.41436999999999,,58.97518,,62.27166,13.1263,27.0,4.23704790066604,5.26657383988177,809991054.0,40.4085185002507,3.0231873910711,
145,East Asia & Pacific,2000,1.95320907486778,49.5577496361586,10.336069970018698,38.8929613601747,1.58050544318259,1.75690481730378,3762.1340351628496,0.361007363167042,85.4166405630239,83.34910733832521,83.67909437031379,84.4049076262858,51.0488594507358,79.3215853256827,96.34579041863572,43.945363627326294,1103808271.0,71.3912255386696,,341400000.0,3.14759919581042,0.948112468063385,49.2785229897913,50.7214770102087,23.094233036454398,,,,0.296,,,,1189303571.0,58.7732755749631,-0.436250239892416,104.13071,,59.232130000000005,,61.99801,14.21011,28.0,4.11198451671195,5.11016677066724,834241245.0,41.2267244250369,2.99388380652412,
146,East Asia & Pacific,2001,1.9120132189814103,48.4795045703249,10.516316078364301,37.6291012119396,1.52730765265621,1.74798048892783,3847.6530604772206,0.337186478267748,85.1313817905838,84.08576282664609,84.1845659571116,84.0355167487746,51.9867470041661,79.847780721473,96.4693616172718,43.9456474863729,1117200881.0,71.7638917011257,,338200000.0,3.01859652770907,0.906126562452897,49.276715590411996,50.723279534051294,22.594754666978,,,,0.289,,,,1179735548.0,57.7756516360507,-0.8045063710651159,105.04291,,59.421580000000006,,61.860730000000004,15.397210000000001,30.0,4.50155882653308,5.20218046269961,862189575.0,42.2243483639493,3.35014963207676,
147,East Asia & Pacific,2002,1.86029513073936,47.26610392893271,10.6724071376319,36.235948604795105,1.4865131622416,1.74706002175295,3807.34635069451,0.30847713099473706,85.5621945635353,82.4653246999026,83.8190579395547,84.9176122294632,52.847193309823,80.33950718235559,96.5410024251021,43.8600925828125,1128557636.0,72.1190553820139,,336000000.0,2.8812568639356804,0.851739791784212,49.2730504642729,50.726954364254595,22.2263637541535,,,,0.282,,,,1167414135.0,56.68750580752971,-1.04442160964705,106.75068,,60.18611,,62.33079,17.341720000000002,33.0,4.410439180736531,5.26809340017662,891971113.0,43.31249419247029,3.45417514471802,
148,East Asia & Pacific,2003,1.82048822860332,45.9829787750233,10.8081181715522,34.7765876145611,1.452723368405,1.75104288292177,3995.3390856214796,0.341357409987575,85.74769650070591,84.4429078598424,84.5310735004044,86.8241042771861,53.7106071319625,80.88249133107091,96.6069844701757,43.8216296003882,1141371981.0,72.4578881613048,,332600000.0,2.68260218343103,0.80474542906444,49.267411717082794,50.7325834980002,22.0124347821205,,,,0.273,,,,1154249532.0,55.598634880736896,-1.1276720578683102,108.63505,,62.05676999999999,,63.913909999999994,18.96419,40.0,4.48328003505802,5.14620162720972,921789805.0,44.401365119263204,3.3430109524186005,
149,East Asia & Pacific,2004,1.7936092951179998,44.7558408748996,10.9282203406212,33.3819565705362,1.43660845924489,1.75613090987005,4491.4188939632595,0.402603979599243,87.57561738783409,85.33810555902109,86.35408983634359,86.91371292734101,54.6521261776944,81.361023640806,96.67338346807959,43.743515519133,1153569597.0,72.78565228810909,,329700000.0,2.55091560772497,0.76915503749639,49.259984634647104,50.740010624168704,21.8901643288235,,,,0.265,,,,1140331961.0,54.5066572401007,-1.20576795694122,109.94673999999999,,64.15717,,65.25735999999999,20.58183,47.0,4.4756421073870705,5.15171440713923,951764706.0,45.4933427598993,3.25181520097198,
150,East Asia & Pacific,2005,1.7849053205119603,43.6585378677894,11.042206205878902,32.1270701850194,1.43588267369095,1.7559902287356397,4909.58318643125,0.34111706900073907,87.2878004070222,85.3779841914435,86.38117424381541,86.99817179357979,55.5161651624465,81.9125992410177,96.7385412650573,43.72274206193521,1165115871.0,73.0603963766164,,325000000.0,2.42420481824564,0.747055752983201,49.250434360818396,50.749570338493,21.896093578907898,,,,0.257,,,,1125916656.0,53.416368405433104,-1.2641323310239199,110.84828999999999,,65.824,,66.18207,21.60751,53.0,4.282480998848601,5.00030442746559,981895407.0,46.583631594566896,3.16577204534416,
151,East Asia & Pacific,2006,1.78509705048892,42.8311691899777,11.1859632067345,31.1377790581823,1.41536279568035,1.76316068377969,5198.96951880171,0.31700519989094,91.3529570588219,89.0497609622283,90.1379858702533,90.4344843777421,56.4716893082479,82.46703611696759,96.80166442637709,43.6640110981456,1174826900.0,73.3439718263334,,319100000.0,2.22644318298068,0.7261820858812059,49.239130893494796,50.760864447031004,21.802522511093397,,,,0.248,,,,1111673543.0,52.3586470541953,-1.26502374079809,111.27023,,68.25353,,67.92579,22.7854,57.0,4.12169583319665,4.77138192016269,1011516431.0,47.6413529458048,3.0167188672876604,
152,East Asia & Pacific,2007,1.80134411968304,42.0549593228719,11.3273595613873,30.200871371444396,1.4150763766866201,1.7683275163432801,5578.60334110906,0.3304690169174065,91.70234406140841,88.9734423659403,89.5523401846089,90.0783445847789,57.356921755792,82.9527521495817,96.9173293163089,43.632288390072496,1185937024.0,73.5846595367116,,309600000.0,2.09981093540891,0.687229390119541,49.2263455416101,50.7736544583899,21.9830956963812,,,,0.24,,,,1097131628.0,51.31953594999129,-1.3081101993987,113.96462,,72.22638,,71.54739000000001,23.768729999999998,59.0,3.7820328915812405,4.52599475758315,1040712392.0,48.68046405000871,2.88635558506316,
153,East Asia & Pacific,2008,1.83729969005712,41.398209014951604,11.4803410351969,29.376333010251102,1.41267104846204,1.76967664795355,6090.89212835885,0.3304690169174065,92.9799969434545,92.20887996429859,91.7729470569215,94.31084286102471,58.23703470037211,83.5205268396689,96.9673002460239,43.5984030138933,1195808775.0,73.80130839492242,,297100000.0,1.9009837572347,0.689983473344654,49.213322674381295,50.786677325618705,22.387937586198397,,,,0.231,,,,1082193585.0,50.2720922035748,-1.36155431297074,115.86795,,75.07329,,74.02358000000001,24.58158,60.0,4.04354216371973,4.93840627544893,1070479080.0,49.7279077964252,2.8602223081821503,
154,East Asia & Pacific,2009,1.88234004994686,40.9359386614107,11.660879558919198,28.7254669440346,1.40577383988453,1.76931529499022,6429.489035052679,0.4780206334338731,94.1256186219068,93.5514480342198,92.7019851124962,94.80562019744049,59.1704304879947,84.0320240346619,97.0210433428147,43.5227272751791,1205050617.0,74.0208722561616,,280200000.0,1.78639060879318,0.667170737819319,49.2013205629272,50.7986794370728,22.9769479346976,,,,0.223,,,,1066979915.0,49.23521407715611,-1.40581779552869,116.66247,,78.52679,,76.92121999999999,26.3096,61.0,4.05330366382205,5.06066708240753,1100127382.0,50.76478592284389,2.76962927664127,
155,East Asia & Pacific,2010,1.9294693803238399,40.6996960760754,11.8828561866734,28.265650605219697,1.38767089549729,1.77306503636803,7232.469655002729,0.29853256639613596,95.172870899795,93.18688613291391,92.89128432945739,93.473642940881,60.0656634843131,84.59593927261021,97.07455076671509,43.494668821900504,1212059676.0,74.194146363902,,262800000.0,1.75016917098447,0.658737949070897,49.191752805507,50.808247194493,23.7244933910438,,,,0.217,,,,1051511380.0,48.2018448433029,-1.4497494078883302,117.00353999999999,,80.59143,,80.30006999999999,27.994909999999997,62.0,3.9072959917327594,4.74762246068932,1129964002.0,51.7981551566971,2.71210593320184,
156,East Asia & Pacific,2011,1.98236757688247,40.619998821894896,12.134671162454698,27.9377824424827,1.38563165799998,1.77542348694711,8005.83866891755,0.354862899059278,96.94055070811831,93.31290099316799,93.0372216759552,93.52895161152809,61.0252393890604,85.10240485940841,97.1264752654916,43.4508862216716,1226309043.0,74.35283056388779,,245800000.0,1.70013291379908,0.6575312532508379,49.1850771135416,50.8149228864584,24.6255827950282,,,,0.212,,,,1036004750.0,47.178417852566795,-1.47469920867619,116.51794,,83.22122,,82.67494,29.5445,64.0,3.88520081371956,4.6938257347007,1159924654.0,52.821582147433205,2.65146959964837,
157,East Asia & Pacific,2012,2.03666765460302,40.7467461994445,12.4168171004641,27.793361067964398,1.39246923332321,1.7794732680590901,8968.093414126659,0.3304690169174065,95.56117769930941,94.1841760822634,93.7439867060512,94.5568401380377,61.912102967100104,85.6476200641031,97.2362536608022,43.4624005909531,1237702364.0,74.55052284367851,,232300000.0,1.6650278700423997,0.668169310322114,49.180971411641906,50.819028588358094,23.7224063121335,,,,0.205,,,,1020922961.0,46.1815077371755,-1.4557644644003702,116.16985,,85.21359,,84.14686999999999,32.20452,66.0,3.88550613040229,4.73673900299522,1189751851.0,53.8184922628245,2.5714771125125098,
158,East Asia & Pacific,2013,2.08625578944954,41.041250603342796,12.7428512746821,27.779683887462696,1.37996059527139,1.77831716644442,9547.43322768045,0.3304690169174065,95.16612981235599,92.853174765197,94.1093481689723,94.29473521843211,62.7412402611382,86.1183827066967,97.27468375508329,43.455920763688205,1249491372.0,74.7385985487196,,221200000.0,1.61673092617549,0.6707206721118271,49.1778245743577,50.8221754256423,23.7224063121335,,,,0.199,,,,1006311196.0,45.2157583181754,-1.43123091145758,115.88203,,87.0725,,86.18491,34.71747,65.0,3.9815044516919302,4.82501286340933,1219265092.0,54.7842416818246,2.48062156618573,
159,East Asia & Pacific,2014,2.13140454581935,41.44465704962371,13.1352580534411,27.8130505495919,1.39237734455486,1.78071206491849,9735.06345845685,0.3304690169174065,94.03475835424429,92.9367783815714,93.362807346669,93.644770994681,63.637204698538504,86.6683855327364,97.3083288972833,43.4574576130768,1259470455.0,74.9285074421345,,212400000.0,1.57876198237398,0.6733926089247011,49.17741832105471,50.8225860407714,23.7224063121335,,,,0.193,,,,992149055.0,44.279077879282,-1.4073321509582002,107.60725,,48.73229,,57.60646,8.02085,66.0,4.02583626497025,4.9446731987864005,1248523296.0,55.720922120717894,2.3996589578404905,
